Token,Image URL
<img>,/file.php?fileid=548387&width=335&height=180
"src=""/file.php?fileid=548387&width=335&height=180""",/file.php?fileid=548387&width=335&height=180
"alt=""«أسياد» يحتفظ بصدارة دوري المراكز بـ البولينغ و»دياموند والنخبة» يطاردانه""",/file.php?fileid=548387&width=335&height=180
</img>,/file.php?fileid=548387&width=335&height=180
<img>,/file.php?fileid=548386&width=335&height=180
"src=""/file.php?fileid=548386&width=335&height=180""",/file.php?fileid=548386&width=335&height=180
"alt=""سمارة: إختيار البزرو لقيادة فريق الرمثا جاء لمسيرته التدريبية الناجحة""",/file.php?fileid=548386&width=335&height=180
</img>,/file.php?fileid=548386&width=335&height=180
<img>,/file.php?fileid=548463&width=335&height=180
"src=""/file.php?fileid=548463&width=335&height=180""",/file.php?fileid=548463&width=335&height=180
"alt=""فتح باب الترشح لجائزة الشيخ حمد للترجمة في دورتها التاسعة""",/file.php?fileid=548463&width=335&height=180
</img>,/file.php?fileid=548463&width=335&height=180
<img>,/file.php?fileid=548443&width=335&height=180
"src=""/file.php?fileid=548443&width=335&height=180""",/file.php?fileid=548443&width=335&height=180
"alt=""انطلاق معرض الشرقية للكتاب الخميس""",/file.php?fileid=548443&width=335&height=180
</img>,/file.php?fileid=548443&width=335&height=180
<img>,/file.php?fileid=548401&width=335&height=180
"src=""/file.php?fileid=548401&width=335&height=180""",/file.php?fileid=548401&width=335&height=180
"alt=""مدينة الكرك.. قلعة التاريخ وأرض الطيبين""",/file.php?fileid=548401&width=335&height=180
</img>,/file.php?fileid=548401&width=335&height=180
<img>,/file.php?fileid=548400&width=335&height=180
"src=""/file.php?fileid=548400&width=335&height=180""",/file.php?fileid=548400&width=335&height=180
"alt=""البيت العربي الثقافي احتفالية بعيد ميلاد الملك بمشاركة نخبة من الشعراء""",/file.php?fileid=548400&width=335&height=180
</img>,/file.php?fileid=548400&width=335&height=180
<img>,/file.php?fileid=548399&width=335&height=180
"src=""/file.php?fileid=548399&width=335&height=180""",/file.php?fileid=548399&width=335&height=180
"alt=""الإعلان عن القائمة القصيرة للجائزة العالمية للرواية العربية 2023""",/file.php?fileid=548399&width=335&height=180
</img>,/file.php?fileid=548399&width=335&height=180
<img>,/file.php?fileid=548312&width=335&height=180
"src=""/file.php?fileid=548312&width=335&height=180""",/file.php?fileid=548312&width=335&height=180
"alt=""إطلاق مبادرة ""زاد الفنون"" لدعم وتعزيز قطاع الفنون الأدائية في المجتمع المحلي""",/file.php?fileid=548312&width=335&height=180
</img>,/file.php?fileid=548312&width=335&height=180
<img>,/file.php?fileid=548241&width=335&height=180
"src=""/file.php?fileid=548241&width=335&height=180""",/file.php?fileid=548241&width=335&height=180
"alt=""جلال برجس:  أكتب لأواجه نفسي بمستوى من الاعتراف والمكاشفة""",/file.php?fileid=548241&width=335&height=180
</img>,/file.php?fileid=548241&width=335&height=180
<img>,/file.php?fileid=548240&width=335&height=180
"src=""/file.php?fileid=548240&width=335&height=180""",/file.php?fileid=548240&width=335&height=180
"alt=""جماليات  البعد المسرحي عند الأديبة ميسون حنا""",/file.php?fileid=548240&width=335&height=180
</img>,/file.php?fileid=548240&width=335&height=180
<img>,/file.php?fileid=548397&width=335&height=180
"src=""/file.php?fileid=548397&width=335&height=180""",/file.php?fileid=548397&width=335&height=180
"alt=""«فنانون وكتاب».. يرفضون فكرة استيلاء «الذكاء الاصطناعي او المسرح الرقمي» على دورهم""",/file.php?fileid=548397&width=335&height=180
</img>,/file.php?fileid=548397&width=335&height=180
<img>,/file.php?fileid=548396&width=335&height=180
"src=""/file.php?fileid=548396&width=335&height=180""",/file.php?fileid=548396&width=335&height=180
"alt=""«الرحالة 2» .. يطلق اسم عرنوس.. بمسرح الفضاءات المفتوحة""",/file.php?fileid=548396&width=335&height=180
</img>,/file.php?fileid=548396&width=335&height=180
<img>,/file.php?fileid=548395&width=335&height=180
"src=""/file.php?fileid=548395&width=335&height=180""",/file.php?fileid=548395&width=335&height=180
"alt=""بحث للعمايرة تحت عنوان «جريمة السرقة الإلكترونية وإشكالاتها وفقاً لقانون الجرائم الإلكترونية الأردني رقم 27 لسنة 2015»""",/file.php?fileid=548395&width=335&height=180
</img>,/file.php?fileid=548395&width=335&height=180
<img>,/file.php?fileid=548394&width=335&height=180
"src=""/file.php?fileid=548394&width=335&height=180""",/file.php?fileid=548394&width=335&height=180
"alt=""تشكيليون شباب يشهرون بواكير إبداعاتهم الواعدة في غاليري بنك القاهرة عمّان""",/file.php?fileid=548394&width=335&height=180
</img>,/file.php?fileid=548394&width=335&height=180
<img>,/file.php?fileid=548393&width=335&height=180
"src=""/file.php?fileid=548393&width=335&height=180""",/file.php?fileid=548393&width=335&height=180
"alt=""د. الشواربة يرعى احتفالية يوم المدينة في وسط البلد""",/file.php?fileid=548393&width=335&height=180
</img>,/file.php?fileid=548393&width=335&height=180
<img>,/file.php?fileid=548392&width=335&height=180
"src=""/file.php?fileid=548392&width=335&height=180""",/file.php?fileid=548392&width=335&height=180
"alt=""فيلادلفيا ربة عمون ملتقى الحضارات ومعبر الشعوب وملهمة الشعراء""",/file.php?fileid=548392&width=335&height=180
</img>,/file.php?fileid=548392&width=335&height=180
<img>,/file.php?fileid=305077&width=335&height=180
"src=""/file.php?fileid=305077&width=335&height=180""",/file.php?fileid=305077&width=335&height=180
"alt=""شكوى تتهم يوتيوب بانتهاك قانون الطفل في بريطانيا""",/file.php?fileid=305077&width=335&height=180
</img>,/file.php?fileid=305077&width=335&height=180
<img>,/file.php?fileid=548309&width=335&height=180
"src=""/file.php?fileid=548309&width=335&height=180""",/file.php?fileid=548309&width=335&height=180
"alt=""رسالة في زجاجة تقطع 300 كيلومتر.. وهذا محتواها""",/file.php?fileid=548309&width=335&height=180
</img>,/file.php?fileid=548309&width=335&height=180
<img>,/file.php?fileid=548458&width=335&height=180
"src=""/file.php?fileid=548458&width=335&height=180""",/file.php?fileid=548458&width=335&height=180
"alt=""""الشرق الأوسط"" و""التدريب المهني"" تُخرِّجان الدفعة الأولى من متدربي الصيدلة""",/file.php?fileid=548458&width=335&height=180
</img>,/file.php?fileid=548458&width=335&height=180
<img>,/file.php?fileid=548398&width=335&height=180
"src=""/file.php?fileid=548398&width=335&height=180""",/file.php?fileid=548398&width=335&height=180
"alt=""السفيرة البريطانية ترحب بعودة خريجي منحة تشيفننغ""",/file.php?fileid=548398&width=335&height=180
</img>,/file.php?fileid=548398&width=335&height=180
<img>,/file.php?fileid=548360&width=335&height=180
"src=""/file.php?fileid=548360&width=335&height=180""",/file.php?fileid=548360&width=335&height=180
"alt=""الكلية الجامعية للتكنولوجيا ــ ابو علندا تحتضن فعاليات المشروع الأوروبي الموسوم بـ COSMO""",/file.php?fileid=548360&width=335&height=180
</img>,/file.php?fileid=548360&width=335&height=180
<img>,/file.php?fileid=548198&width=335&height=180
"src=""/file.php?fileid=548198&width=335&height=180""",/file.php?fileid=548198&width=335&height=180
"alt=""فوز سندس خضر بمنحة شيرين ابو عاقلة لماجستير الإعلام""",/file.php?fileid=548198&width=335&height=180
</img>,/file.php?fileid=548198&width=335&height=180
<img>,/file.php?fileid=548185&width=335&height=180
"src=""/file.php?fileid=548185&width=335&height=180""",/file.php?fileid=548185&width=335&height=180
"alt=""اجتماع لمجلس أمناء الكلية الجامعية للتكنولوجيا في ابو علندا""",/file.php?fileid=548185&width=335&height=180
</img>,/file.php?fileid=548185&width=335&height=180
<img>,/file.php?fileid=548104&width=335&height=180
"src=""/file.php?fileid=548104&width=335&height=180""",/file.php?fileid=548104&width=335&height=180
"alt=""جامعات أردنية تشارك في معرض دولي للجامعات بقطر""",/file.php?fileid=548104&width=335&height=180
</img>,/file.php?fileid=548104&width=335&height=180
<img>,/file.php?fileid=548089&width=335&height=180
"src=""/file.php?fileid=548089&width=335&height=180""",/file.php?fileid=548089&width=335&height=180
"alt=""جامعة العلوم والتكنولوجيا الأردنية تنظم فعاليات  المسابقة النهائية لجائزة HULT PRIZE""",/file.php?fileid=548089&width=335&height=180
</img>,/file.php?fileid=548089&width=335&height=180
<img>,/file.php?fileid=548085&width=335&height=180
"src=""/file.php?fileid=548085&width=335&height=180""",/file.php?fileid=548085&width=335&height=180
"alt=""الصمادي يرعى حفل تخريج الفوج الحادي عشر من طلبة جامعة عجلون الوطنية""",/file.php?fileid=548085&width=335&height=180
</img>,/file.php?fileid=548085&width=335&height=180
<img>,https://storage.googleapis.com/alghad-media/2023/03/77c367d3-333272316_1243224079962958_4356354603767083865_n-390x220.jpg
"width=""390""",https://storage.googleapis.com/alghad-media/2023/03/77c367d3-333272316_1243224079962958_4356354603767083865_n-390x220.jpg
"height=""220""",https://storage.googleapis.com/alghad-media/2023/03/77c367d3-333272316_1243224079962958_4356354603767083865_n-390x220.jpg
"src=""https://storage.googleapis.com/alghad-media/2023/03/77c367d3-333272316_1243224079962958_4356354603767083865_n-390x220.jpg""",https://storage.googleapis.com/alghad-media/2023/03/77c367d3-333272316_1243224079962958_4356354603767083865_n-390x220.jpg
"class=""['attachment-jannah-image-large', 'size-jannah-image-large', 'wp-post-image', 'wp-stateless-item']""",https://storage.googleapis.com/alghad-media/2023/03/77c367d3-333272316_1243224079962958_4356354603767083865_n-390x220.jpg
"alt=""""",https://storage.googleapis.com/alghad-media/2023/03/77c367d3-333272316_1243224079962958_4356354603767083865_n-390x220.jpg
"decoding=""async""",https://storage.googleapis.com/alghad-media/2023/03/77c367d3-333272316_1243224079962958_4356354603767083865_n-390x220.jpg
"loading=""lazy""",https://storage.googleapis.com/alghad-media/2023/03/77c367d3-333272316_1243224079962958_4356354603767083865_n-390x220.jpg
"data-image-size=""jannah-image-large""",https://storage.googleapis.com/alghad-media/2023/03/77c367d3-333272316_1243224079962958_4356354603767083865_n-390x220.jpg
"data-stateless-media-bucket=""alghad-media""",https://storage.googleapis.com/alghad-media/2023/03/77c367d3-333272316_1243224079962958_4356354603767083865_n-390x220.jpg
"data-stateless-media-name=""2023/03/77c367d3-333272316_1243224079962958_4356354603767083865_n.jpg""",https://storage.googleapis.com/alghad-media/2023/03/77c367d3-333272316_1243224079962958_4356354603767083865_n-390x220.jpg
</img>,https://storage.googleapis.com/alghad-media/2023/03/77c367d3-333272316_1243224079962958_4356354603767083865_n-390x220.jpg
<img>,https://storage.googleapis.com/alghad-media/2023/03/65cd820b-whatsapp-image-2023-03-02-at-2.16.25-pm-220x150.jpeg
"width=""220""",https://storage.googleapis.com/alghad-media/2023/03/65cd820b-whatsapp-image-2023-03-02-at-2.16.25-pm-220x150.jpeg
"height=""150""",https://storage.googleapis.com/alghad-media/2023/03/65cd820b-whatsapp-image-2023-03-02-at-2.16.25-pm-220x150.jpeg
"src=""https://storage.googleapis.com/alghad-media/2023/03/65cd820b-whatsapp-image-2023-03-02-at-2.16.25-pm-220x150.jpeg""",https://storage.googleapis.com/alghad-media/2023/03/65cd820b-whatsapp-image-2023-03-02-at-2.16.25-pm-220x150.jpeg
"class=""['attachment-jannah-image-small', 'size-jannah-image-small', 'tie-small-image', 'wp-post-image', 'wp-stateless-item']""",https://storage.googleapis.com/alghad-media/2023/03/65cd820b-whatsapp-image-2023-03-02-at-2.16.25-pm-220x150.jpeg
"alt=""""",https://storage.googleapis.com/alghad-media/2023/03/65cd820b-whatsapp-image-2023-03-02-at-2.16.25-pm-220x150.jpeg
"decoding=""async""",https://storage.googleapis.com/alghad-media/2023/03/65cd820b-whatsapp-image-2023-03-02-at-2.16.25-pm-220x150.jpeg
"loading=""lazy""",https://storage.googleapis.com/alghad-media/2023/03/65cd820b-whatsapp-image-2023-03-02-at-2.16.25-pm-220x150.jpeg
"data-image-size=""jannah-image-small""",https://storage.googleapis.com/alghad-media/2023/03/65cd820b-whatsapp-image-2023-03-02-at-2.16.25-pm-220x150.jpeg
"data-stateless-media-bucket=""alghad-media""",https://storage.googleapis.com/alghad-media/2023/03/65cd820b-whatsapp-image-2023-03-02-at-2.16.25-pm-220x150.jpeg
"data-stateless-media-name=""2023/03/65cd820b-whatsapp-image-2023-03-02-at-2.16.25-pm.jpeg""",https://storage.googleapis.com/alghad-media/2023/03/65cd820b-whatsapp-image-2023-03-02-at-2.16.25-pm-220x150.jpeg
